id,公司名稱,縣市,行政區,里別,行政區平日夜間停留人數,行政區平日日間活動人數,行政區假日夜間停留人數,行政區假日日間活動人數,里人均收入中位數,里人口數,發票張數指標,發票銷售額指標,500公尺內的熱鬧據點數,最近的熱鬧據點類型,最近的熱鬧據點距離,500公尺內部競爭(同公司店數),500公尺外部競爭(不同公司店數),租金,競爭壓力指標,生存難度,競爭優勢,是否便利商店,people_per_store,day_night_flow,登記現況
4274,三商家購股份有限公司,新北市,鶯歌區,永吉里,94412,86832,90389,85085,413,4930,91.0,43.5,1.0,學校,42.18553769584472,0.0,2.0,15588.0,0.00040559724193875484,31176.0,0.0,0,1643.3333333333333,0.9197038543420927,營運中
513,全家便利商店股份有限公司,新北市,三重區,清和里,425020,346194,423029,390770,573,4201,50.5,54.0,2.0,捷運站,203.21033406250675,8.0,24.0,17818.0,0.005711565920990005,427632.0,0.32,1,127.3030303030303,0.8145338700911249,廢止
6946,萊爾富國際股份有限公司,臺北市,信義區,永春里,222097,305471,220892,252072,619,4463,84.5,84.0,3.0,捷運站,148.1700886113518,6.0,47.0,32873.0,0.010528673835125449,1545031.0,0.125,1,82.64814814814815,1.3753883420832245,廢止
1410,全家便利商店股份有限公司,新北市,五股區,德音里,106742,120523,105116,104644,477,5557,80.0,83.5,2.0,學校,314.2651368104442,0.0,11.0,18711.0,0.00197912918315941,205821.0,0.0,1,463.0833333333333,1.1290951163073926,營運中
1775,全家便利商店股份有限公司,新北市,汐止區,新昌里,246217,216959,245608,227518,561,5671,68.5,77.0,4.0,火車站,158.258739729098,8.0,17.0,19811.0,0.002997179125528914,336787.0,0.4444444444444444,1,218.1153846153846,0.881166283537353,營運中
2049,統一超商股份有限公司,新北市,板橋區,中正里,571963,464101,570948,541426,699,8597,69.0,68.5,2.0,學校,258.0344211258354,4.0,21.0,25806.0,0.0024424284717376133,541926.0,0.18181818181818182,1,330.65384615384613,0.8114164527837416,營運中
5751,統一生活事業股份有限公司,臺北市,中正區,文祥里,179530,309701,171990,217630,1030,7806,71.5,81.0,3.0,學校,78.96087194165034,0.0,23.0,28222.0,0.0029460740361214295,649106.0,0.0,0,325.25,1.7250558399385065,營運中
1265,三商家購股份有限公司,新北市,中和區,秀士里,461867,397325,460394,432783,529,2418,52.5,65.0,3.0,學校,265.6457200368582,2.0,25.0,24137.0,0.010334849111202976,603425.0,0.07692307692307693,0,86.35714285714286,0.8602566101137121,營運中
1205,統一超商股份有限公司,新北市,中和區,秀士里,461867,397325,460394,432783,529,2418,52.5,65.0,2.0,學校,257.7460146641096,11.0,35.0,24137.0,0.014468788755684168,844795.0,0.3055555555555556,1,51.4468085106383,0.8602566101137121,營運中
7195,台灣屈臣氏個人用品商店股份有限公司,臺北市,大安區,福住里,293863,421212,288073,332468,982,6258,93.0,86.0,5.0,捷運站,282.9739597690884,1.0,31.0,78359.0,0.004952867870266816,2429129.0,0.03125,0,189.63636363636363,1.4333569270138566,廢止
3626,萊爾富國際股份有限公司,新北市,新莊區,昌平里,438175,374258,436655,417962,762,11025,90.5,94.5,3.0,學校,194.57151574204124,2.0,25.0,30568.0,0.0022673680391801197,764200.0,0.07692307692307693,1,393.75,0.8541271087416928,營運中
2111,統一超商股份有限公司,新北市,板橋區,鄉雲里,571963,464101,570948,541426,581,3715,74.5,57.5,6.0,學校,182.58218957929373,20.0,34.0,129959.0,0.00914962325080732,4418606.0,0.5714285714285714,1,67.54545454545455,0.8114164527837416,營運中
3272,統一超商股份有限公司,新北市,新店區,香坡里,336985,305033,335622,323247,571,12362,79.0,83.5,0.0,學校,1317.4427645007852,0.0,2.0,18406.0,0.000161773032435493,36812.0,0.0,1,4120.666666666667,0.9051800371528788,營運中
977,統一生活事業股份有限公司,新北市,中和區,中安里,461867,397325,460394,432783,645,4331,79.5,79.0,3.0,捷運站,139.59006546816474,0.0,41.0,39670.0,0.009464450600184672,1626470.0,0.0,0,103.11904761904762,0.8602566101137121,營運中
6462,統一超商股份有限公司,臺北市,北投區,八仙里,231633,233324,227647,226700,622,5268,67.5,68.0,1.0,捷運站,77.43359168767863,1.0,3.0,35427.0,0.0005693680015183147,106281.0,0.25,1,1053.6,1.0072959928162533,營運中
5360,台灣屈臣氏個人用品商店股份有限公司,臺北市,中山區,中山里,293366,427268,286848,317251,624,6948,99.0,99.0,2.0,醫院,428.4652829851706,4.0,75.0,34030.0,0.010792919844581954,2552250.0,0.05263157894736842,0,86.85,1.4564282962978112,廢止
6544,全聯實業股份有限公司,臺北市,北投區,永欣里,231633,233324,227647,226700,1034,8239,96.0,98.0,1.0,學校,494.5491543052015,1.0,11.0,29488.0,0.0013349514563106796,324368.0,0.08333333333333333,0,633.7692307692307,1.0072959928162533,營運中
6391,全家便利商店股份有限公司,臺北市,文山區,興得里,243331,203310,238449,228367,610,5857,69.0,82.5,6.0,學校,49.33228022943649,6.0,13.0,24856.0,0.002219187435984978,323128.0,0.42857142857142855,1,292.85,0.8355251261650749,廢止
3656,全家便利商店股份有限公司,新北市,新莊區,立德里,438175,374258,436655,417962,500,2334,87.0,86.0,4.0,醫院,437.4088529431981,7.0,17.0,27612.0,0.007280513918629551,469404.0,0.3888888888888889,1,93.36,0.8541271087416928,營運中
2020,統一超商股份有限公司,新北市,板橋區,振興里,571963,464101,570948,541426,471,4152,59.0,70.0,0.0,學校,545.6249481580855,9.0,11.0,26440.0,0.0026486876956417047,290840.0,0.75,1,197.71428571428572,0.8114164527837416,營運中
4476,萊爾富國際股份有限公司,臺北市,士林區,承德里,257735,256224,254274,263454,628,5044,78.0,73.5,5.0,捷運站,372.3497207901381,3.0,26.0,34724.0,0.005153617443012884,902824.0,0.1111111111111111,1,168.13333333333333,0.9941335319862185,營運中
5384,全家便利商店股份有限公司,臺北市,中山區,圓山里,293366,427268,286848,317251,632,3908,80.0,82.5,3.0,學校,381.9857551476312,9.0,24.0,29376.0,0.0061396776669224865,705024.0,0.36,1,114.94117647058823,1.4564282962978112,廢止
199,全家便利商店股份有限公司,新北市,三重區,光正里,425020,346194,423029,390770,685,2913,28.5,35.0,3.0,學校,204.5770244430169,4.0,25.0,23895.0,0.008579272477693892,597375.0,0.15384615384615385,1,97.1,0.8145338700911249,廢止
4769,統一超商股份有限公司,臺北市,大安區,敦煌里,293863,421212,288073,332468,955,5916,93.0,84.5,4.0,醫院,25.369211490746206,20.0,35.0,118742.0,0.005915159709312151,4155970.0,0.5555555555555556,1,105.64285714285714,1.4333569270138566,廢止
7306,統一超商股份有限公司,臺北市,南港區,三重里,118197,165268,116018,138574,1099,7562,96.0,98.0,3.0,捷運站,163.3179566444811,8.0,9.0,124793.0,0.001190003966679889,1123137.0,0.8,1,420.1111111111111,1.3982300884955752,營運中
1387,三商家購股份有限公司,新北市,五股區,六福里,106742,120523,105116,104644,408,3936,60.0,69.0,0.0,學校,711.1488978283498,1.0,8.0,18232.0,0.002032004064008128,145856.0,0.1111111111111111,0,393.6,1.1290951163073926,營運中
416,三商家購股份有限公司,新北市,三重區,過田里,425020,346194,423029,390770,479,9803,71.0,83.0,4.0,學校,208.91401214711271,3.0,38.0,21587.0,0.003875968992248062,820306.0,0.07692307692307693,0,233.4047619047619,0.8145338700911249,營運中
166,萊爾富國際股份有限公司,新北市,三重區,重陽里,425020,346194,423029,390770,429,3383,69.5,78.0,3.0,學校,54.02511305095712,13.0,27.0,18626.0,0.007978723404255319,502902.0,0.4642857142857143,1,82.51219512195122,0.8145338700911249,營運中
1672,統一超商股份有限公司,新北市,永和區,永貞里,225926,165003,225638,209626,587,3315,84.0,84.5,4.0,學校,257.83059901181235,16.0,30.0,24734.0,0.009047044632086852,742020.0,0.5161290322580645,1,70.53191489361703,0.7303376754438381,營運中
6272,萊爾富國際股份有限公司,臺北市,文山區,興泰里,243331,203310,238449,228367,690,3872,52.0,65.5,8.0,學校,332.64394086918657,1.0,20.0,25742.0,0.005163955589981926,514840.0,0.047619047619047616,1,176.0,0.8355251261650749,廢止
2923,全聯實業股份有限公司,新北市,淡水區,竿蓁里,235495,196325,234249,221071,636,12965,44.5,53.0,0.0,捷運站,654.1164273926304,0.0,11.0,18744.0,0.0008483726669751659,206184.0,0.0,0,1080.4166666666667,0.8336659646023712,營運中
928,統一超商股份有限公司,新北市,中和區,民有里,461867,397325,460394,432783,472,2645,82.0,76.0,1.0,學校,451.1831381108614,10.0,23.0,22630.0,0.008692365835222978,520490.0,0.4166666666666667,1,77.79411764705883,0.8602566101137121,廢止
7136,全家便利商店股份有限公司,臺北市,信義區,松友里,222097,305471,220892,252072,625,6354,66.5,81.0,3.0,學校,254.9294882937413,6.0,25.0,31989.0,0.003933910306845004,799725.0,0.23076923076923078,1,198.5625,1.3753883420832245,營運中
2066,統一超商股份有限公司,新北市,板橋區,新民里,571963,464101,570948,541426,609,4257,98.5,99.0,5.0,醫院,95.7235085063403,19.0,21.0,72545.0,0.004931892907468295,1523445.0,0.8636363636363636,1,103.82926829268293,0.8114164527837416,營運中
1091,統一超商股份有限公司,新北市,中和區,中原里,461867,397325,460394,432783,794,10414,96.5,97.5,0.0,醫院,738.147666598691,11.0,8.0,66855.0,0.0007681228996639462,534840.0,1.2222222222222223,1,520.7,0.8602566101137121,營運中
6954,萊爾富國際股份有限公司,臺北市,信義區,雅祥里,222097,305471,220892,252072,602,4782,77.0,68.5,3.0,學校,133.0575824077711,3.0,25.0,31068.0,0.0052268450763119385,776700.0,0.11538461538461539,1,164.89655172413794,1.3753883420832245,營運中
2323,萊爾富國際股份有限公司,新北市,板橋區,新翠里,571963,464101,570948,541426,570,8096,81.0,83.0,3.0,學校,91.60095517841468,4.0,33.0,21974.0,0.004075583549462764,725142.0,0.11764705882352941,1,213.05263157894737,0.8114164527837416,廢止
6376,全家便利商店股份有限公司,臺北市,文山區,興安里,243331,203310,238449,228367,704,6520,46.5,58.5,5.0,學校,135.04373867670478,9.0,15.0,21783.0,0.0023002606962122373,326745.0,0.5625,1,260.8,0.8355251261650749,廢止
1148,萊爾富國際股份有限公司,新北市,中和區,文元里,461867,397325,460394,432783,469,4906,61.0,71.0,1.0,學校,264.7737573845304,0.0,14.0,22154.0,0.0028530670470756064,310156.0,0.0,1,327.06666666666666,0.8602566101137121,營運中
2207,全家便利商店股份有限公司,新北市,板橋區,純翠里,571963,464101,570948,541426,558,5909,61.5,66.0,1.0,學校,261.5332466813729,9.0,25.0,21062.0,0.004230118443316413,526550.0,0.34615384615384615,1,168.82857142857142,0.8114164527837416,營運中
171,統一超商股份有限公司,新北市,三重區,錦田里,425020,346194,423029,390770,516,2145,44.0,46.0,2.0,學校,65.10237737010401,12.0,25.0,23808.0,0.011649580615097856,595200.0,0.46153846153846156,1,56.44736842105263,0.8145338700911249,營運中
3640,全家便利商店股份有限公司,新北市,新莊區,忠孝里,438175,374258,436655,417962,550,5162,13.5,12.5,2.0,學校,248.48658266540463,10.0,20.0,22265.0,0.003873716831299632,445300.0,0.47619047619047616,1,166.51612903225808,0.8541271087416928,營運中
1026,全家便利商店股份有限公司,新北市,中和區,中安里,461867,397325,460394,432783,645,4331,79.5,79.0,4.0,醫院,231.5634294429806,10.0,32.0,39670.0,0.007386888273314866,1269440.0,0.30303030303030304,1,100.72093023255815,0.8602566101137121,營運中
5669,統一超商股份有限公司,臺北市,中正區,廈安里,179530,309701,171990,217630,780,4391,42.5,16.5,5.0,學校,334.71238490444307,9.0,11.0,29664.0,0.0025045537340619307,326304.0,0.75,1,209.0952380952381,1.7250558399385065,營運中
5619,統一超商股份有限公司,臺北市,中正區,梅花里,179530,309701,171990,217630,827,2858,99.0,98.0,4.0,學校,141.0438019882869,12.0,16.0,142180.0,0.005596362364463099,2274880.0,0.7058823529411765,1,98.55172413793103,1.7250558399385065,營運中
5297,統一超商股份有限公司,臺北市,中山區,新喜里,293366,427268,286848,317251,571,4679,82.0,74.0,2.0,學校,200.91538679927436,18.0,33.0,33422.0,0.007051282051282051,1102926.0,0.5294117647058824,1,89.98076923076923,1.4564282962978112,營運中
3544,三商家購股份有限公司,新北市,新莊區,合鳳里,438175,374258,436655,417962,391,4506,67.0,80.0,0.0,學校,593.6202470853386,1.0,19.0,18262.0,0.004215664521854893,346978.0,0.05,0,214.57142857142858,0.8541271087416928,營運中
880,統一超商股份有限公司,新北市,土城區,學府里,237243,206153,237555,223005,482,3394,62.0,71.5,6.0,學校,248.06369323051035,13.0,28.0,20600.0,0.008247422680412371,576800.0,0.4482758620689655,1,80.80952380952381,0.8689492674208832,廢止
1195,三商家購股份有限公司,新北市,中和區,碧河里,461867,397325,460394,432783,609,5390,96.0,93.5,1.0,醫院,247.45191506600105,3.0,27.0,75269.0,0.005008347245409015,2032263.0,0.10714285714285714,0,173.8709677419355,0.8602566101137121,營運中
1388,統一超商股份有限公司,新北市,五股區,六福里,106742,120523,105116,104644,408,3936,60.0,69.0,0.0,學校,760.6378164232834,2.0,7.0,18232.0,0.001778003556007112,127624.0,0.25,1,393.6,1.1290951163073926,營運中
6113,統一超商股份有限公司,臺北市,內湖區,葫洲里,268313,365903,262226,278057,816,7161,94.0,95.5,5.0,捷運站,104.50894056914504,6.0,15.0,35655.0,0.0020943870427254955,534825.0,0.375,1,325.5,1.3637119196165686,營運中
2210,三商家購股份有限公司,新北市,板橋區,江翠里,571963,464101,570948,541426,542,5160,74.5,86.0,3.0,學校,202.92939272270516,1.0,34.0,28618.0,0.006587870567719434,973012.0,0.02857142857142857,0,143.33333333333334,0.8114164527837416,營運中
888,家福股份有限公司,新北市,土城區,員林里,237243,206153,237555,223005,721,9788,96.5,96.0,0.0,捷運站,631.8974083368249,1.0,20.0,23850.0,0.0020431096128307284,477000.0,0.047619047619047616,0,444.90909090909093,0.8689492674208832,營運中
5177,統一超商股份有限公司,臺北市,中山區,恆安里,293366,427268,286848,317251,743,5011,93.0,95.5,5.0,學校,253.6745499531503,24.0,31.0,39686.0,0.006185155626496409,1230266.0,0.75,1,89.48214285714286,1.4564282962978112,營運中
4801,統一超商股份有限公司,臺北市,大安區,正聲里,293863,421212,288073,332468,835,4238,95.0,91.5,2.0,捷運站,334.4894372058704,18.0,28.0,91692.0,0.006605331446095777,2567376.0,0.6206896551724138,1,90.17021276595744,1.4333569270138566,廢止
4921,統一超商股份有限公司,臺北市,大安區,車層里,293863,421212,288073,332468,848,5891,95.0,94.0,2.0,捷運站,350.9369195561259,24.0,45.0,64583.0,0.007637474541751527,2906235.0,0.5217391304347826,1,84.15714285714286,1.4333569270138566,營運中
5079,統一超商股份有限公司,臺北市,大安區,龍圖里,293863,421212,288073,332468,799,6492,80.0,93.0,4.0,學校,115.14476966836872,9.0,15.0,53353.0,0.0023101801940551363,800295.0,0.5625,1,259.68,1.4333569270138566,營運中
3462,統一超商股份有限公司,新北市,新莊區,中泰里,438175,374258,436655,417962,444,4239,30.0,27.5,1.0,學校,112.42480018840983,15.0,31.0,18177.0,0.007311320754716981,563487.0,0.46875,1,90.19148936170212,0.8541271087416928,廢止
6556,全家便利商店股份有限公司,臺北市,北投區,立賢里,231633,233324,227647,226700,629,5374,55.5,61.0,2.0,學校,320.9755806210171,3.0,17.0,29300.0,0.0031627906976744186,498100.0,0.16666666666666666,1,255.9047619047619,1.0072959928162533,營運中
3083,全家便利商店股份有限公司,新北市,新店區,百和里,336985,305033,335622,323247,557,3161,65.5,80.5,4.0,醫院,195.17673548632675,10.0,16.0,24532.0,0.005060088551549652,392512.0,0.5882352941176471,1,117.07407407407408,0.9051800371528788,營運中
2634,統一超商股份有限公司,新北市,林口區,東勢里,141826,131771,141559,143662,529,7903,65.0,74.5,2.0,學校,283.6390060858725,4.0,7.0,21484.0,0.0008856275303643725,150388.0,0.5,1,658.5833333333334,0.9290967164221199,廢止
3799,統一超商股份有限公司,新北市,瑞芳區,龍興里,34663,39103,35163,40075,446,2033,70.0,66.0,4.0,火車站,122.91324641312828,4.0,10.0,15750.0,0.004916420845624385,157500.0,0.36363636363636365,1,135.53333333333333,1.1280579275328873,營運中
3761,全聯實業股份有限公司,新北市,新莊區,全安里,438175,374258,436655,417962,473,4445,24.5,26.0,1.0,學校,329.2541268796279,1.0,27.0,19076.0,0.006072874493927126,515052.0,0.03571428571428571,0,153.27586206896552,0.8541271087416928,營運中
6613,統一超商股份有限公司,臺北市,北投區,裕民里,231633,233324,227647,226700,678,7551,86.0,87.5,3.0,捷運站,184.0718435220042,10.0,20.0,58759.0,0.0026483050847457626,1175180.0,0.47619047619047616,1,243.58064516129033,1.0072959928162533,營運中
698,三商家購股份有限公司,新北市,土城區,員林里,237243,206153,237555,223005,721,9788,96.5,96.0,2.0,捷運站,267.6996049536512,3.0,27.0,23850.0,0.0027581979773214833,643950.0,0.10714285714285714,0,315.741935483871,0.8689492674208832,營運中
5452,台灣屈臣氏個人用品商店股份有限公司,臺北市,中山區,興亞里,293366,427268,286848,317251,705,5422,96.0,97.0,4.0,學校,294.90772049516886,4.0,72.0,67684.0,0.01327678406785912,4873248.0,0.0547945205479452,0,70.41558441558442,1.4564282962978112,營運中
4911,台灣屈臣氏個人用品商店股份有限公司,臺北市,大安區,建安里,293863,421212,288073,332468,929,4502,94.5,95.5,3.0,捷運站,158.94578651960973,3.0,58.0,114305.0,0.012880302020874972,6629690.0,0.05084745762711865,0,72.61290322580645,1.4333569270138566,營運中
215,萊爾富國際股份有限公司,新北市,三重區,中興里,425020,346194,423029,390770,511,4472,95.0,93.0,1.0,學校,429.0685966225451,3.0,11.0,97642.0,0.0024591996422982337,1074062.0,0.25,1,298.1333333333333,0.8145338700911249,營運中
5598,統一生活事業股份有限公司,臺北市,中山區,行仁里,293366,427268,286848,317251,531,7295,87.0,90.5,2.0,學校,202.007855506349,0.0,31.0,28830.0,0.00424890350877193,893730.0,0.0,0,227.96875,1.4564282962978112,營運中
5363,全家便利商店股份有限公司,臺北市,中山區,中山里,293366,427268,286848,317251,624,6948,99.0,99.0,2.0,醫院,429.4572074683884,29.0,52.0,34030.0,0.007483091092243488,1769560.0,0.5471698113207547,1,84.73170731707317,1.4564282962978112,廢止
5503,全聯實業股份有限公司,臺北市,中山區,金泰里,293366,427268,286848,317251,993,8115,99.5,99.0,2.0,學校,295.4616046402605,3.0,21.0,96250.0,0.002587481517989157,2021250.0,0.13636363636363635,0,324.6,1.4564282962978112,營運中
749,三商家購股份有限公司,新北市,土城區,延祿里,237243,206153,237555,223005,435,4085,57.0,67.0,0.0,學校,520.1805495403556,3.0,25.0,19564.0,0.006118453255017132,489100.0,0.11538461538461539,0,140.86206896551724,0.8689492674208832,營運中
7411,統一超商股份有限公司,臺北市,萬華區,西門里,196850,169804,196291,185594,587,3442,97.0,98.0,3.0,學校,127.6857204887586,34.0,39.0,35126.0,0.011327330816148708,1369914.0,0.85,1,46.513513513513516,0.8626016631868774,廢止
6171,全家便利商店股份有限公司,臺北市,內湖區,港墘里,268313,365903,262226,278057,747,5815,97.0,98.5,1.0,學校,474.4406085544708,6.0,26.0,148040.0,0.004470426409903714,3849040.0,0.2222222222222222,1,176.21212121212122,1.3637119196165686,營運中
185,萊爾富國際股份有限公司,新北市,三重區,大有里,425020,346194,423029,390770,482,5176,82.5,81.5,1.0,學校,344.9930029940241,3.0,14.0,21150.0,0.0027042688815916553,296100.0,0.2,1,287.55555555555554,0.8145338700911249,營運中
4501,全家便利商店股份有限公司,臺北市,士林區,百齡里,257735,256224,254274,263454,570,6324,29.0,38.5,1.0,學校,134.855229544424,5.0,15.0,24591.0,0.0023715415019762848,368865.0,0.3125,1,301.14285714285717,0.9941335319862185,營運中
5807,統一超商股份有限公司,臺北市,中正區,黎明里,179530,309701,171990,217630,759,3201,99.0,99.5,1.0,交通樞紐,365.0786920484824,36.0,63.0,59281.0,0.01967520299812617,3734703.0,0.5625,1,32.01,1.7250558399385065,營運中
5941,統一超商股份有限公司,臺北市,內湖區,碧山里,268313,365903,262226,278057,617,6860,32.0,34.5,3.0,學校,176.72140997848382,9.0,15.0,23073.0,0.0021862702229995625,346095.0,0.5625,1,274.4,1.3637119196165686,廢止
1822,統一超商股份有限公司,新北市,汐止區,金龍里,246217,216959,245608,227518,528,5776,85.0,89.0,0.0,學校,512.9966680288302,15.0,21.0,21045.0,0.0036351047256361433,441945.0,0.6818181818181818,1,156.1081081081081,0.881166283537353,廢止
2838,統一超商股份有限公司,新北市,淡水區,正德里,235495,196325,234249,221071,475,5218,38.0,50.0,1.0,學校,175.55077231880864,11.0,21.0,14165.0,0.004023759340869898,297465.0,0.5,1,158.12121212121212,0.8336659646023712,營運中
1489,全家便利商店股份有限公司,新北市,永和區,民治里,225926,165003,225638,209626,516,2871,67.5,67.5,2.0,學校,398.5890954539771,6.0,29.0,21237.0,0.0100974930362117,615873.0,0.2,1,79.75,0.7303376754438381,營運中
1297,萊爾富國際股份有限公司,新北市,中和區,新南里,461867,397325,460394,432783,648,8060,81.0,86.0,3.0,學校,205.8334888784941,3.0,41.0,18789.0,0.005086217590869619,770349.0,0.07142857142857142,1,179.11111111111111,0.8602566101137121,營運中
4448,統一超商股份有限公司,臺北市,士林區,富光里,257735,256224,254274,263454,461,5605,43.5,40.0,0.0,學校,578.1693532918508,4.0,5.0,20134.0,0.0008919015340706386,100670.0,0.6666666666666666,1,560.5,0.9941335319862185,營運中
6650,統一超商股份有限公司,臺北市,士林區,三玉里,257735,256224,254274,263454,713,5641,65.5,79.5,2.0,學校,95.31949307733036,15.0,23.0,50877.0,0.004076568592697625,1170171.0,0.625,1,144.64102564102564,0.9941335319862185,廢止
6427,統一超商股份有限公司,臺北市,文山區,景行里,243331,203310,238449,228367,720,8001,89.0,92.5,6.0,捷運站,61.942118928662126,10.0,16.0,22342.0,0.001999500124968758,357472.0,0.5882352941176471,1,296.3333333333333,0.8355251261650749,營運中
7514,台灣屈臣氏個人用品商店股份有限公司,臺北市,萬華區,新起里,196850,169804,196291,185594,649,6684,89.5,95.0,3.0,捷運站,69.43136978547707,4.0,73.0,24823.0,0.010919970082273748,1812079.0,0.05405405405405406,0,85.6923076923077,0.8626016631868774,營運中
475,萊爾富國際股份有限公司,新北市,三重區,五華里,425020,346194,423029,390770,538,5236,71.0,80.5,1.0,學校,376.4468374803986,8.0,18.0,16637.0,0.00343708229902616,299466.0,0.42105263157894735,1,193.92592592592592,0.8145338700911249,營運中
5652,統一超商股份有限公司,臺北市,中正區,水源里,179530,309701,171990,217630,677,2825,89.0,84.0,5.0,學校,136.91627940539996,4.0,12.0,42503.0,0.004246284501061571,510036.0,0.3076923076923077,1,166.1764705882353,1.7250558399385065,營運中
7228,全家便利商店股份有限公司,臺北市,南港區,鴻福里,118197,165268,116018,138574,604,4116,74.0,79.0,4.0,學校,151.17769232643238,6.0,23.0,32317.0,0.00558659217877095,743291.0,0.25,1,137.2,1.3982300884955752,營運中
374,全家便利商店股份有限公司,新北市,三重區,培德里,425020,346194,423029,390770,511,3671,46.0,57.0,5.0,學校,160.29744656106018,9.0,24.0,22024.0,0.006535947712418301,528576.0,0.36,1,107.97058823529412,0.8145338700911249,營運中
7537,統一超商股份有限公司,臺北市,萬華區,綠堤里,196850,169804,196291,185594,415,3865,65.5,56.0,4.0,學校,151.2007851414128,5.0,14.0,21100.0,0.0036213140196585617,295400.0,0.3333333333333333,1,193.25,0.8626016631868774,營運中
228,統一超商股份有限公司,新北市,三重區,富貴里,425020,346194,423029,390770,705,7509,69.5,79.5,4.0,學校,63.81641022371537,7.0,19.0,37265.0,0.002529960053262317,708035.0,0.35,1,278.1111111111111,0.8145338700911249,營運中
5308,統一超商股份有限公司,臺北市,中山區,成功里,293366,427268,286848,317251,1088,6503,93.5,94.5,2.0,學校,464.6706888842986,11.0,12.0,174440.0,0.0018450184501845018,2093280.0,0.8461538461538461,1,270.9583333333333,1.4564282962978112,營運中
6757,台灣屈臣氏個人用品商店股份有限公司,臺北市,松山區,民有里,185022,265864,181661,204187,832,8323,96.5,97.5,3.0,捷運站,251.83294305700676,2.0,35.0,142949.0,0.004204709274387314,5003215.0,0.05555555555555555,0,219.02631578947367,1.4369240580900753,營運中
6611,統一超商股份有限公司,臺北市,北投區,長安里,231633,233324,227647,226700,555,5871,67.0,69.5,8.0,學校,199.91334826000124,9.0,10.0,16969.0,0.0017029972752043597,169690.0,0.8181818181818182,1,293.55,1.0072959928162533,營運中
3643,全聯實業股份有限公司,新北市,新莊區,文聖里,438175,374258,436655,417962,591,3725,65.0,60.5,4.0,醫院,343.07813535366097,1.0,32.0,27093.0,0.008588298443370907,866976.0,0.030303030303030304,0,109.55882352941177,0.8541271087416928,營運中
3025,統一超商股份有限公司,新北市,深坑區,埔新里,30747,27089,30724,28080,490,6431,76.5,91.0,2.0,學校,194.19028029754728,3.0,10.0,20313.0,0.001554726368159204,203130.0,0.2727272727272727,1,459.35714285714283,0.8810003902692858,營運中
5733,來來超商股份有限公司,臺北市,中正區,文祥里,179530,309701,171990,217630,1030,7806,71.5,81.0,3.0,捷運站,236.55474087092196,1.0,33.0,28222.0,0.004226975790956834,931326.0,0.029411764705882353,1,223.02857142857144,1.7250558399385065,廢止
1629,來來超商股份有限公司,新北市,永和區,秀林里,225926,165003,225638,209626,637,4172,16.5,19.5,3.0,學校,259.57529423945,0.0,32.0,24606.0,0.007668344116942248,787392.0,0.0,1,126.42424242424242,0.7303376754438381,廢止
5613,統一超商股份有限公司,臺北市,中山區,晴光里,293366,427268,286848,317251,618,5691,94.0,96.0,5.0,學校,303.94682535248194,20.0,28.0,36791.0,0.004919184820801124,1030148.0,0.6896551724137931,1,116.14285714285714,1.4564282962978112,營運中
2424,三商家購股份有限公司,新北市,板橋區,溪洲里,571963,464101,570948,541426,449,5792,45.0,44.5,2.0,火車站,304.1211370210563,1.0,33.0,19645.0,0.005696530295183843,648285.0,0.029411764705882353,0,165.4857142857143,0.8114164527837416,營運中
3445,萊爾富國際股份有限公司,新北市,新莊區,中信里,438175,374258,436655,417962,515,8941,78.5,87.0,2.0,學校,355.4599895189044,9.0,40.0,19298.0,0.004473272198613286,771920.0,0.21951219512195122,1,178.82,0.8541271087416928,營運中
2267,全家便利商店股份有限公司,新北市,板橋區,海山里,571963,464101,570948,541426,628,7878,69.5,84.5,2.0,學校,379.416315309328,17.0,19.0,26425.0,0.0024114735372509203,502075.0,0.85,1,212.9189189189189,0.8114164527837416,營運中
2268,全家便利商店股份有限公司,新北市,板橋區,東安里,571963,464101,570948,541426,503,2444,20.0,18.5,3.0,學校,241.06535640902308,16.0,11.0,19300.0,0.004498977505112475,212300.0,1.3333333333333333,1,87.28571428571429,0.8114164527837416,廢止
1945,全家便利商店股份有限公司,新北市,板橋區,福壽里,571963,464101,570948,541426,576,3181,22.0,27.5,0.0,學校,539.230297103795,12.0,16.0,18475.0,0.00502828409805154,295600.0,0.7058823529411765,1,109.6896551724138,0.8114164527837416,營運中
7458,全家便利商店股份有限公司,臺北市,萬華區,萬壽里,196850,169804,196291,185594,580,3227,98.0,98.0,3.0,捷運站,194.17497937131844,21.0,61.0,25414.0,0.018897149938042132,1550254.0,0.3387096774193548,1,38.87951807228916,0.8626016631868774,營運中
585,統一超商股份有限公司,新北市,三峽區,礁溪里,117393,102012,118267,115067,443,6374,62.0,72.5,1.0,學校,117.71845459478185,10.0,11.0,20809.0,0.0017254901960784314,228899.0,0.8333333333333334,1,289.72727272727275,0.868971156958618,營運中
6799,統一超商股份有限公司,臺北市,松山區,中正里,185022,265864,181661,204187,1021,9822,98.0,98.0,5.0,捷運站,83.96425933500348,22.0,35.0,91148.0,0.003563066273032678,3190180.0,0.6111111111111112,1,169.3448275862069,1.4369240580900753,營運中
2628,統一超商股份有限公司,新北市,林口區,麗林里,141826,131771,141559,143662,651,10043,91.0,92.0,2.0,學校,294.4459410503918,9.0,8.0,24877.0,0.0007964954201513341,199016.0,1.0,1,557.9444444444445,0.9290967164221199,營運中
